FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS17,PCH_REDEMP_SNAPS_12_17,PCT_SNAP12*,PCT_SNAP17*,PCH_SNAP_12_17*,PC_SNAPBEN12,PC_SNAPBEN17,PCH_PC_SNAPBEN_12_17,SNAP_PART_RATE11*,SNAP_PART_RATE16*,SNAP_OAPP09*,SNAP_OAPP16*,SNAP_CAP09*,SNAP_CAP16*,SNAP_BBCE09*,SNAP_BBCE16*,SNAP_REPORTSIMPLE09*,SNAP_REPORTSIMPLE16*,PCT_NSLP12*,PCT_NSLP17*,PCH_NSLP_12_17*,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP12*,PCT_SBP17*,PCH_SBP_12_17*,PCT_SFSP12*,PCT_SFSP17*,PCH_SFSP_12_17*,PC_WIC_REDEMP11,PC_WIC_REDEMP16,PCH_PC_WIC_REDEMP_11_16,REDEMP_WICS11,REDEMP_WICS16,PCH_REDEMP_WICS_11_16,PCT_WIC12*,PCT_WIC17*,PCH_WIC_12_17*,PCT_WICINFANTCHILD14*,PCT_WICINFANTCHILD16*,PCH_WICINFANTCHILD_14_16*,PCT_WICWOMEN14*,PCT_WICWOMEN16*,PCH_WICWOMEN_14_16*,PCT_CACFP12*,PCT_CACFP17*,PCH_CACFP_12_17*,FDPIR12,FDPIR15,PCH_FDPIR_12_15,FOOD_BANKS18
19015,IA,Boone,176360.16582995953,142603.5825,-19.140707410372073,13.272552633273765,11.631472185461412,-1.641080447812353,13.167795181274414,8.90474796295166,-32.37479782104492,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,31.021286773499163,33.47280334728033,7.868930877780435,7.555993108540488,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,9.495416641235352,4.092373847961426,-56.901588439941406,41604.16796875,18024.177734375,-56.6769905090332,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19017,IA,Bremer,148687.12085106384,97191.44626506024,-34.63358110053495,13.272552633273765,11.631472185461412,-1.641080447812353,5.961373329162598,4.863982677459717,-18.408353805541992,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,15.152848031669233,16.638297872340427,6.00395865405762,5.97872340425532,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,8.396751403808594,3.771056652069092,-55.0890998840332,34116,13326.3759765625,-60.938045501708984,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19019,IA,Buchanan,175272.77133333337,114915.37647058823,-34.436264345907766,13.272552633273765,11.631472185461412,-1.641080447812353,9.945391654968262,7.499292373657227,-24.595304489135742,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,22.636103151862464,19.596199524940616,6.972301814708691,6.472684085510688,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,10.953428268432617,3.482752323150635,-68.20399475097656,45816,14640.09765625,-68.04588317871094,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19021,IA,Buena Vista,295371.23294117645,186437.10605504585,-36.88041174538652,13.272552633273765,11.631472185461412,-1.641080447812353,14.241480827331543,11.321067810058594,-20.506385803222656,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,45.59880981899331,53.309859154929576,11.43069675179767,11.009389671361502,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,28.159421920776367,8.38839054107666,-70.21106719970703,114389.203125,34093.77734375,-70.19493103027344,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19023,IA,Butler,28226.930454545454,30450.41318918919,7.877168005299992,13.272552633273765,11.631472185461412,-1.641080447812353,8.93592357635498,7.805011749267578,-12.655791282653809,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,21.275702895509863,22.81795511221945,8.560637851447755,8.395677472984206,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,3.100066900253296,0.707243084907532,-77.18620300292969,9281.599609375,2080.001953125,-77.59004974365234,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19025,IA,Calhoun,41340.44181818182,25932.324,-37.27129450127264,13.272552633273765,11.631472185461412,-1.641080447812353,10.789854049682617,8.294000625610352,-23.131484985351562,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,28.681771369721936,28.403141361256544,9.320288362512873,9.620418848167539,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,19192.333984375,6201.6865234375,-67.6866455078125,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19027,IA,Carroll,264684.87846153846,163046.53827411166,-38.39975323796064,13.272552633273765,11.631472185461412,-1.641080447812353,10.197246551513672,8.464567184448242,-16.991640090942383,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,25.20504731861199,28.850612785690625,10.094637223974763,9.440211990725405,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,14.3328857421875,4.088086605072022,-71.47757720947266,37367.625,9255.8818359375,-75.23020935058594,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19029,IA,Cass,210916.85505154636,224003.58212765955,6.204685288387648,13.272552633273765,11.631472185461412,-1.641080447812353,15.092342376708984,12.679092407226562,-15.989896774291992,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,32.60239966901117,35.04091070793312,9.888291270169631,9.818569903948772,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,18.899456024169922,4.240991592407227,-77.56024169921875,43358.5,9302.615234375,-78.54488372802734,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19031,IA,Cedar,61420.550526315776,39739.41467889908,-35.299481462849094,13.272552633273765,11.631472185461412,-1.641080447812353,9.53744125366211,6.565820217132568,-31.157424926757812,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,20.2276707530648,22.895522388059703,5.896088733216579,4.477611940298507,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,5.36864423751831,1.841229796409607,-65.70401000976562,24706.5,8474.259765625,-65.70027923583984,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19033,IA,Cerro Gordo,342409.854849188,218389.84674999997,-36.2197542923558,13.272552633273765,11.631472185461412,-1.641080447812353,17.636714935302734,12.223100662231445,-30.695138931274414,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,31.67691809647135,34.55216370345522,9.177727419876982,9.074136195907414,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,20.96021842956543,6.669646263122559,-68.17949676513672,102393,28738.171875,-71.93346405029297,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19035,IA,Cherokee,152590.61174311928,97534.40878048779,-36.08098973698106,13.272552633273765,11.631472185461412,-1.641080447812353,10.377463340759277,8.04171085357666,-22.507932662963867,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,25.16323455549975,30.23023023023023,10.949271722752387,8.058058058058059,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,12.534309387207031,3.078302145004272,-75.44099426269531,30140,8774.7001953125,-70.8868637084961,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19037,IA,Chickasaw,70355.75391304349,58661.71253731344,-16.62130064043284,13.272552633273765,11.631472185461412,-1.641080447812353,9.017261505126953,7.017909049987793,-22.172502517700195,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,22.603792926704255,24.52928870292887,8.508457201435162,6.014644351464435,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,48340,11882.5498046875,-75.41880798339844,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19039,IA,Clarke,328837.9323809524,201276.60710526316,-38.7915482718435,13.272552633273765,11.631472185461412,-1.641080447812353,20.063875198364258,15.44164752960205,-23.037561416625977,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,35.19553072625698,46.68571428571428,9.106145251396649,11.200000000000001,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,84740.6640625,20564.49609375,-75.73243713378906,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19041,IA,Clay,317210.6817777778,226215.33666666667,-28.686091086572546,13.272552633273765,11.631472185461412,-1.641080447812353,13.462313652038574,9.889713287353516,-26.53778839111328,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,29.156223893065995,31.626898047722342,10.275689223057643,10.976138828633406,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,19.166797637939453,4.98155927658081,-74.00942993164062,79518.25,20294.873046875,-74.47771453857422,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19043,IA,Clayton,55700.342758620696,33121.67839285714,-40.53595228957379,13.272552633273765,11.631472185461412,-1.641080447812353,8.701062202453613,6.425885200500488,-26.14826774597168,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,26.921093347086128,25.602660016625105,12.841670964414648,9.559434746467165,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,11.068490982055664,2.294471263885498,-79.2702407836914,33236.83203125,6752.24658203125,-79.6844482421875,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19045,IA,Clinton,349048.08822269813,278731.0244155844,-20.14538001487358,13.272552633273765,11.631472185461412,-1.641080447812353,22.486310958862305,17.80472183227539,-20.81972885131836,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,34.71599402092676,38.87877211238294,8.23368211260588,7.232049947970863,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,15.489907264709473,4.754457950592041,-69.30609130859375,84494,24949.28125,-70.47212982177734,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19047,IA,Crawford,269389.31255172414,238832.0302222222,-11.343168012144051,13.272552633273765,11.631472185461412,-1.641080447812353,14.383574485778809,11.789594650268555,-18.034320831298828,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,45.91254752851711,52.49211356466878,9.062103929024081,11.577287066246058,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,29.193925857543945,,,125665.25,40524.4453125,-67.75206756591797,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19049,IA,Dallas,178920.11053211012,114308.47232323232,-36.11200441175795,13.272552633273765,11.631472185461412,-1.641080447812353,7.090307235717773,4.251924991607666,-40.031864166259766,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,16.851441241685144,18.262806236080177,4.878048780487805,4.120267260579064,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,9.719459533691406,2.598230123519898,-73.26775360107422,67732,19901.734375,-70.616943359375,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19051,IA,Davis,71467.78266666667,53120.41363636364,-25.672223686968298,13.272552633273765,11.631472185461412,-1.641080447812353,10.920331954956055,7.454085826873779,-31.7412166595459,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,33.198380566801625,,9.554655870445345,,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,67005,21821.990234375,-67.43229675292969,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19053,IA,Decatur,112406.44460176992,91762.84528301886,-18.36513857536066,13.272552633273765,11.631472185461412,-1.641080447812353,21.862733840942383,15.964360237121582,-26.979122161865234,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,46.20797498045348,49.256198347107436,12.822517591868648,12.892561983471074,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,43412.33203125,11380.900390625,-73.7841796875,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19055,IA,Delaware,118484.02285714286,215489.5914285714,81.87227799345482,13.272552633273765,11.631472185461412,-1.641080447812353,8.953481674194336,7.3359375,-18.066091537475586,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,23.20385012031626,26.61354581673307,10.656583018219319,9.362549800796813,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,41231.66796875,18343.90625,-55.51015090942383,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19057,IA,Des Moines,433205.33007407415,272555.25149028073,-37.08404939438851,13.272552633273765,11.631472185461412,-1.641080447812353,26.730810165405273,19.585458755493164,-26.730770111083984,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,41.678192715537115,44.852160727824106,7.392039342246812,7.065959059893859,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,17.303062438964844,6.228123188018799,-64.00566101074219,77019.78125,35222.70703125,-54.267974853515625,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19059,IA,Dickinson,154679.1550877193,122660.59241379311,-20.699985499512394,13.272552633273765,11.631472185461412,-1.641080447812353,8.838533401489258,6.846328258514404,-22.539997100830078,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,19.985168705969595,23.506944444444443,8.63922877271042,6.284722222222222,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,8.996085166931152,2.793812274932861,-68.94412994384766,30331.19921875,9560.42578125,-68.47989654541016,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19061,IA,Dubuque,244609.85812499994,206068.91108982038,-15.756089035252396,13.272552633273765,11.631472185461412,-1.641080447812353,13.538775444030762,11.571569442749023,-14.53016185760498,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,26.891743119266053,29.214929214929214,8.535779816513761,6.520806520806522,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,13.537385940551758,4.942759037017822,-63.48808288574219,60969.80859375,25177.373046875,-58.70518112182617,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19063,IA,Emmet,129664.10325581396,120325.81999999999,-7.20190324178658,13.272552633273765,11.631472185461412,-1.641080447812353,14.079300880432129,11.370864868164062,-19.23700714111328,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,29.228998849252015,36.32887189292543,11.9102416570771,7.839388145315487,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,52592.33203125,20983.810546875,-60.101009368896484,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19065,IA,Fayette,150010.22313901343,120820.32450704224,-19.458606234403845,13.272552633273765,11.631472185461412,-1.641080447812353,15.020873069763184,12.372028350830078,-17.63442611694336,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,33.64406779661017,36.75564681724846,9.6045197740113,10.413611029627457,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,12.743301391601562,3.876178503036499,-69.5826187133789,44546.33203125,12824.3369140625,-71.21124267578125,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19067,IA,Floyd,164544.25251184838,137449.42726256984,-16.46658867487791,13.272552633273765,11.631472185461412,-1.641080447812353,15.965707778930664,12.216294288635254,-23.484167098999023,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,32.11974110032362,40.00812347684809,7.84789644012945,6.701868399675061,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,93941.6640625,28493.197265625,-69.66926574707031,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19069,IA,Franklin,100319.43360000003,65437.20241610739,-34.77116041441907,13.272552633273765,11.631472185461412,-1.641080447812353,11.878706932067871,10.297782897949219,-13.308890342712402,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,36.9914346895075,41.52173913043478,9.047109207708779,8.58695652173913,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,71270.5,19521.53515625,-72.60923767089844,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19071,IA,Fremont,139162.86000000002,30996.459,-77.7264860753796,13.272552633273765,11.631472185461412,-1.641080447812353,14.406028747558594,13.565054893493652,-5.837652206420898,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,33.30275229357798,33.91030684500394,11.834862385321102,7.395751376868607,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,25.57001304626465,,,37690.19921875,6108.2666015625,-83.79348754882812,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19073,IA,Greene,160689.26064516127,148842.525,-7.372450154787619,13.272552633273765,11.631472185461412,-1.641080447812353,15.76453971862793,12.851203918457031,-18.480310440063477,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,38.305941845764856,38.564167725540024,10.619469026548673,10.2287166454892,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,105548,12343.5498046875,-88.3052749633789,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19075,IA,Grundy,33896.94111111111,28504.95480916031,-15.906999644234437,13.272552633273765,11.631472185461412,-1.641080447812353,6.383976459503174,5.202843189239502,-18.501529693603516,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,17.395264116575593,22.872561228725612,8.287795992714026,6.47571606475716,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,15165,3897.693359375,-74.298095703125,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19077,IA,Guthrie,51710.39179487179,62137.566315789474,20.1645629804564,13.272552633273765,11.631472185461412,-1.641080447812353,11.897016525268555,9.325210571289062,-21.61723518371582,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,26.93333333333333,28.654404646660215,9.2,7.55082284607938,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,,,,26025.5,7741.3251953125,-70.25484466552734,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19079,IA,Hamilton,119869.97124324324,81923.8315909091,-31.65608472144608,13.272552633273765,11.631472185461412,-1.641080447812353,13.754678726196289,8.507001876831055,-38.151939392089844,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,29.96389891696751,37.01700154559505,8.375451263537906,6.105100463678516,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,13.874797821044922,3.827370405197144,-72.41494750976562,53636.5,14441.625,-73.07500457763672,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19081,IA,Hancock,52689.538064516135,48299.91,-8.331118900949967,13.272552633273765,11.631472185461412,-1.641080447812353,9.787696838378906,6.955404758453369,-28.937267303466797,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,25.3228523301516,23.52941176470588,9.432902863559796,8.96358543417367,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,6.785404205322266,,,19153.5,6605.353515625,-65.51359558105469,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19083,IA,Hardin,133754.1160629921,95669.11581395348,-28.473890277217578,13.272552633273765,11.631472185461412,-1.641080447812353,14.244153022766113,10.059830665588379,-29.37571907043457,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,28.99757197363857,32.99173553719008,10.440513354144988,7.900826446280992,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,16.31247901916504,5.170779705047607,-68.30168914794922,47235.5,12685.400390625,-73.14434814453125,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
19085,IA,Harrison,76926.22480000001,52764.41721854304,-31.40906452159207,13.272552633273765,11.631472185461412,-1.641080447812353,13.88601016998291,10.835219383239746,-21.970247268676758,83.721,87.505,1,1,0,0,0,1,1,1,75.1395161134083,71.00974679596182,-4.129769317446488,25.074515648286138,25.544323483670293,9.053651266766021,7.581648522550544,17.68467508219576,19.401400701590884,1.716725619395124,2.110023609319888,3.471315379571192,1.361291770251303,7.360606670379639,1.21260678768158,-83.52571868896484,21734.400390625,4258.6748046875,-80.40583038330078,2.24951963416435,1.970807766511291,-0.278711867653059,24.71081733824838,23.85964199362009,-0.851175344628288,2.64514821418143,2.443783660179794,-0.201364554001636,1.26580559500336,1.380745084338644,0.114939489335284,0,0,0,0
